lon,lat,rayon,location,address,number,volume/each,comment,source
74.08536975,54.53009487,Таврический,Прииртышье (Прииртышское сп),ул Чапаева,,,,"docs\Таврический\Таврическое конт плащадки\ ""инфо по КП.pdf"" "
74.08762878,54.52956273,Таврический,Прииртышье (Прииртышское сп),,,,,"docs\Таврический\Таврическое конт плащадки\ ""инфо по КП.pdf"" "
74.08939574,54.52916038,Таврический,Прииртышье (Прииртышское сп),,,,,"docs\Таврический\Таврическое конт плащадки\ ""инфо по КП.pdf"" "
74.0919008,54.52849844,Таврический,Прииртышье (Прииртышское сп),,,,,"docs\Таврический\Таврическое конт плащадки\ ""инфо по КП.pdf"" "
74.09460716,54.52775862,Таврический,Прииртышье (Прииртышское сп),,,,,"docs\Таврический\Таврическое конт плащадки\ ""инфо по КП.pdf"" "
74.08713671,54.53117209,Таврический,Прииртышье (Прииртышское сп),ул Гагарина,,,,"docs\Таврический\Таврическое конт плащадки\ ""инфо по КП.pdf"" "
74.090693,54.53047125,Таврический,Прииртышье (Прииртышское сп),,,,,"docs\Таврический\Таврическое конт плащадки\ ""инфо по КП.pdf"" "
74.09407036,54.52991316,Таврический,Прииртышье (Прииртышское сп),,,,,"docs\Таврический\Таврическое конт плащадки\ ""инфо по КП.pdf"" "
74.0884843,54.53592842,Таврический,Прииртышье (Прииртышское сп),ул Советская,,,,"docs\Таврический\Таврическое конт плащадки\ ""инфо по КП.pdf"" "
74.09056439,54.53690167,Таврический,Прииртышье (Прииртышское сп),,,,,"docs\Таврический\Таврическое конт плащадки\ ""инфо по КП.pdf"" "
74.09286816,54.53639558,Таврический,Прииртышье (Прииртышское сп),,,,,"docs\Таврический\Таврическое конт плащадки\ ""инфо по КП.pdf"" "
74.09324839,54.53511086,Таврический,Прииртышье (Прииртышское сп),,,,,"docs\Таврический\Таврическое конт плащадки\ ""инфо по КП.pdf"" "
74.09660338,54.53588948,Таврический,Прииртышье (Прииртышское сп),,,,,"docs\Таврический\Таврическое конт плащадки\ ""инфо по КП.pdf"" "
74.09942157,54.53709632,Таврический,Прииртышье (Прииртышское сп),ул Набережная,,,,"docs\Таврический\Таврическое конт плащадки\ ""инфо по КП.pdf"" "
74.09159326,54.53768026,Таврический,Прииртышье (Прииртышское сп),,,,,"docs\Таврический\Таврическое конт плащадки\ ""инфо по КП.pdf"" "
74.1024858,54.5364994,Таврический,Прииртышье (Прииртышское сп),,,,,"docs\Таврический\Таврическое конт плащадки\ ""инфо по КП.pdf"" "
74.10474482,54.53638261,Таврический,Прииртышье (Прииртышское сп),,,,,"docs\Таврический\Таврическое конт плащадки\ ""инфо по КП.pdf"" "
74.10684729,54.53577269,Таврический,Прииртышье (Прииртышское сп),,,,,"docs\Таврический\Таврическое конт плащадки\ ""инфо по КП.pdf"" "
74.10537109,54.5317691,Таврический,Прииртышье (Прииртышское сп),ул Лермонтова,,,,"docs\Таврический\Таврическое конт плащадки\ ""инфо по КП.pdf"" "
74.10351466,54.5309255,Таврический,Прииртышье (Прииртышское сп),,,,,"docs\Таврический\Таврическое конт плащадки\ ""инфо по КП.pdf"" "
74.10226213,54.53043231,Таврический,Прииртышье (Прииртышское сп),,,,,"docs\Таврический\Таврическое конт плащадки\ ""инфо по КП.pdf"" "
74.10078594,54.52978337,Таврический,Прииртышье (Прииртышское сп),,,,,"docs\Таврический\Таврическое конт плащадки\ ""инфо по КП.pdf"" "
74.09915317,54.52905655,Таврический,Прииртышье (Прииртышское сп),,,,,"docs\Таврический\Таврическое конт плащадки\ ""инфо по КП.pdf"" "
74.10510269,54.53381961,Таврический,Прииртышье (Прииртышское сп),ул 40 лет Победы,,,,"docs\Таврический\Таврическое конт плащадки\ ""инфо по КП.pdf"" "
74.10610919,54.53472803,Таврический,Прииртышье (Прииртышское сп),,,,,"docs\Таврический\Таврическое конт плащадки\ ""инфо по КП.pdf"" "
